ProteinID,ProteinGroupID,PROTINFER(ID_24400),PROTINFER(ID_24399),PROTINFER(ID_24398),PROTINFER(ID_24397),Fasta ID,CommonName,Mol.Wt.,pI,NumSeq,#Seq(ID_24400),#Ion(ID_24400),#U.Ion(ID_24400),SC(ID_24400),SC_Norm(ID_24400),#Seq(ID_24399),#Ion(ID_24399),#U.Ion(ID_24399),SC(ID_24399),SC_Norm(ID_24399),#Seq(ID_24398),#Ion(ID_24398),#U.Ion(ID_24398),SC(ID_24398),SC_Norm(ID_24398),#Seq(ID_24397),#Ion(ID_24397),#U.Ion(ID_24397),SC(ID_24397),SC_Norm(ID_24397)
24067477,489,-,*,-,-,GL50803_93550,,282136.06,6.68,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24005416,495,-,-,*,-,GL50803_88945,,39981.57,9.36,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24065323,496,*,*,-,-,GL50803_16803,,53802.16,6.45,1,1,1,1,3,3,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0
24037763,497,*,-,-,-,GL50803_11487,,64897.71,5.77,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063915,499,-,*,-,-,GL50803_35341,,776876.1,6.66,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24047026,502,*,-,-,-,GL50803_9352,,177309.16,5.4,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064116,506,*,-,*,-,GL50803_17298,,45295.02,9.62,1,1,1,1,2,2,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24067489,508,-,*,-,-,GL50803_14093,,38113.28,5,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24064127,513,-,*,-,-,GL50803_41619,,269263.28,6.08,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24065348,514,*,*,-,-,GL50803_16157,,86619.92,5.75,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24064120,516,-,-,*,-,GL50803_137733,,32803.22,5.5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24065340,517,*,-,-,-,GL50803_34160,,33036.97,7.07,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067458,518,-,-,*,-,GL50803_4324,,51118.59,5.73,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
575788,521,-,-,*,-,sp|GELS_HUMAN|,GSN,85697.52,5.9,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24063005,526,*,-,-,-,GL50803_17508,,87120.56,6.11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064137,527,*,-,*,-,GL50803_17413,,147796.1,6.46,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24067463,530,-,*,-,-,GL50803_17567,,66028.29,5.94,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24064132,536,-,*,*,*,GL50803_104866,,22680.33,9.55,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,4,1,1,1,5,35
24063014,548,-,-,*,-,GL50803_15549,,81617.12,5.55,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24063016,552,-,*,-,-,GL50803_8627,,26766.29,8.65,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24069683,553,*,-,-,-,GL50803_15310,,78416.32,5.37,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069690,555,*,-,-,-,GL50803_9116,,42241.17,7.59,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069279,558,*,-,-,-,GL50803_101877,,66439.43,6.03,1,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063023,559,*,*,-,-,GL50803_14083,,58449.63,5.53,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24029340,561,-,-,*,-,GL50803_102710,,91751.12,5.2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,0,0,0,0,0
24069676,564,*,*,*,-,GL50803_29436,,138008.1,8.64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
24063950,569,*,*,*,-,GL50803_114199,,33701.45,6.79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,0,0,0,0,0
24063030,572,-,-,*,-,GL50803_112932,,31457.98,6.25,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24068546,578,*,-,*,-,GL50803_4789,,60279.64,6.35,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24065307,579,-,*,-,-,GL50803_11897,,56584.64,8.28,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24065304,583,*,-,-,-,GL50803_24980,,57770.94,5.46,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24066438,585,*,-,-,-,GL50803_2362,,54618.52,4.99,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063044,587,*,-,-,-,GL50803_14636,,93093.29,6.16,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068555,588,*,-,-,-,GL50803_6422,,97474.85,5.56,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063930,589,*,-,-,-,GL50803_14696,,34974.65,4.89,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063937,595,-,-,*,-,GL50803_3036,,14801.08,6.05,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24063431,596,-,*,-,-,GL50803_31711,,5624.57,10.94,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24069645,597,*,-,*,-,GL50803_16996,,45982.2,8.62,1,1,1,1,3,3,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24063057,600,-,*,*,-,GL50803_4063,,47293.56,5.59,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
24066454,601,-,-,*,-,GL50803_10939,,42841.3,9.24,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24063053,603,*,-,-,-,GL50803_113603,,103420.28,5.72,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069238,606,*,-,*,-,GL50803_4059,,31647.44,5.55,1,1,1,1,1,1,0,0,0,0,0,1,1,1,4,8,0,0,0,0,0
24069233,609,*,-,-,-,GL50803_9073,,19533.34,7.59,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069631,616,-,*,-,-,GL50803_26287,,18620.55,8.31,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24069636,620,-,-,*,-,GL50803_92741,,50877.97,8.79,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24063064,621,-,*,-,-,GL50803_103205,,127164.05,7.67,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24066444,623,*,-,-,-,GL50803_112828,,85979.06,5.64,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063063,624,-,-,*,-,GL50803_13133,,59796.5,9.12,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24069638,625,*,-,-,-,GL50803_8913,,24360.89,6.1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069244,627,*,-,-,-,GL50803_15958,,116725.59,5.92,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069661,628,*,-,*,-,GL50803_24590,,106910.15,5.35,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24068586,631,-,-,*,-,GL50803_16307,,100027.36,4.94,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24068583,635,-,*,-,-,GL50803_4447,,29022.9,8.53,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24063074,639,*,*,-,-,GL50803_103202,,151793.98,5.7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24066471,641,-,*,-,-,GL50803_7599,,71702.64,5.42,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24069264,643,*,-,-,-,GL50803_16791,,43351.36,4.95,1,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069261,644,-,*,-,-,GL50803_4263,,131220.61,6.49,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24065705,648,*,*,-,-,GL50803_13346,,39309.95,5.97,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24065700,650,-,-,*,-,GL50803_11044,,24491.53,5.35,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24026925,652,*,-,*,-,GL50803_11712,,135244.95,5.1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24068592,653,*,*,-,-,GL50803_16283,,66569.1,8.9,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
24068598,657,-,*,-,-,GL50803_90665,,129585.09,4.84,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24069656,667,*,-,*,-,GL50803_8564,,188199.02,5.18,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24066470,677,*,-,-,-,GL50803_4820,,17869.37,5.52,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069268,678,-,-,*,-,GL50803_16794,,27006.69,6.09,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24059017,679,*,*,-,-,GL50803_11621,,55327.88,9.25,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
24063092,680,*,*,-,-,GL50803_8860,,90557.47,6.14,1,1,1,1,1,1,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0
24003132,686,-,*,-,-,GL50803_16671,,68592.31,5.86,1,0,0,0,0,0,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0
24062784,691,*,*,-,-,GL50803_5921,,35685.63,4.88,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24070439,692,-,-,*,-,GL50803_34058,,123114.58,8.31,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24069603,700,-,*,-,-,GL50803_23699,,64900.78,4.96,1,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
24065607,705,*,-,-,-,GL50803_8210,,85468.75,6.44,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24066496,707,*,-,-,-,GL50803_24097,,48869.36,6.06,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069607,709,-,-,*,-,GL50803_5183,,106376.7,5.79,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24070037,713,-,-,*,-,GL50803_5213,,51492.19,6.68,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24065611,722,*,-,*,-,GL50803_16540,,54205.3,5.9,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24069613,728,*,*,-,-,GL50803_16693,,55965.56,8.15,1,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24070040,729,-,-,*,-,GL50803_16463,,36433.37,7.53,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24062767,731,-,*,-,-,GL50803_17170,,167263.48,7.93,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24070042,732,*,*,-,-,GL50803_15250,,66838.54,4.59,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24062763,735,-,*,-,-,GL50803_87358,,362972.2,6.46,1,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
24070446,736,-,-,*,-,GL50803_16954,,127301.25,6.1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24070444,737,-,*,-,-,GL50803_16354,,79116.13,6.51,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
850436,738,-,-,*,*,sp|TRY1_BOVIN|,,25424.77,8.23,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,2,6,42
24065624,742,*,-,-,-,GL50803_13981,,123102.16,6.33,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24019953,747,-,*,-,-,GL50803_24636,,34755.59,6.76,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24069629,748,-,-,*,-,GL50803_21063,,75448.75,8.73,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24069627,752,-,*,-,-,GL50803_9746,,45744.21,6.23,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24062773,757,*,-,-,-,GL50803_2014,,41612.35,5.04,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069620,758,*,*,-,-,GL50803_14098,,86177.19,6.91,1,1,1,1,6,6,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
24067875,761,-,-,*,-,GL50803_3267,,8012.52,11.48,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24067068,762,*,*,-,-,GL50803_15602,,14404.83,6.12,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24067067,763,*,-,-,-,GL50803_15604,,28355.2,4.27,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068535,769,-,*,-,-,GL50803_23655,,82685.33,8.96,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24062746,774,*,-,-,-,GL50803_14054,,95357.24,5.72,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068536,777,*,-,*,-,GL50803_16297,,26230.5,6.33,1,1,1,1,2,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24065647,778,-,-,*,-,GL50803_4357,,72300.76,9.76,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24063502,781,*,-,-,-,GL50803_16863,,76047.99,6.95,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067054,783,-,-,*,-,GL50803_17351,,51432.8,9.99,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24066775,785,*,*,-,-,GL50803_15991,,111655.77,5.34,1,1,1,1,1,1,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0
24066774,787,-,-,*,-,GL50803_23602,,64868.97,6.1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,8,0,0,0,0,0
24068938,788,-,-,*,-,GL50803_14869,,22696.51,10.46,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24062759,790,*,*,-,-,GL50803_22439,,64346,9.22,1,1,1,1,3,3,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0
24062754,796,-,-,*,-,GL50803_14015,,21568.98,4.61,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24063509,797,*,*,-,-,GL50803_114201,,411618.47,6.19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24067064,799,*,-,-,-,GL50803_19631,,21716.94,5.94,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067060,803,*,*,-,-,GL50803_13875,,114293.07,7.4,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24066788,805,-,-,*,-,GL50803_17579,,59905.54,5.75,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24063516,807,-,-,*,-,GL50803_6007,,113220.28,6.29,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24063510,808,-,*,-,-,GL50803_24712,,195956.11,5.68,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24063511,810,-,-,*,-,GL50803_27266,,14510.76,9.18,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24063512,812,*,*,-,-,GL50803_114209,,347898.34,7.04,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
24066780,813,*,-,*,-,GL50803_15535,,43856.82,5.66,1,1,1,1,3,3,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24070413,818,*,-,-,-,GL50803_3957,,82021.85,9.15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24066783,823,*,-,-,-,GL50803_4165,,110969.18,6.34,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068517,834,*,-,-,-,GL50803_8410,,30170.92,9.12,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068515,836,-,*,-,-,GL50803_96605,,365498.3,8.43,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24068514,838,*,-,-,-,GL50803_15101,,34646.54,6.98,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070000,839,-,-,*,-,GL50803_21498,,42780.73,5.92,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24067096,840,*,-,-,-,GL50803_10423,,17854.4,5.99,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065666,843,*,-,-,-,GL50803_15972,,147166.23,5.43,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067861,851,*,-,-,-,GL50803_14213,,32979.95,6.13,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070019,853,*,*,-,-,GL50803_15112,,78489.66,8.37,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24068911,855,-,*,-,-,GL50803_10530,,17885.2,8.98,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24068913,858,-,-,*,-,GL50803_10527,,35408.82,9.62,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24066794,864,-,*,-,-,GL50803_24512,,28752.63,4.97,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24068919,865,-,*,-,-,GL50803_16910,,48417.08,8.18,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
553440,869,-,-,*,-,sp|UB2E1_HUMAN|,UBE2E1,21404.18,8.77,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
"2,406,470,424,064,150",872,-,*g,-,-,"GL50803_111806,GL50803_112059",,"52818.11,63315.39","6.6,6.4",1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24067085,874,*,*,-,-,GL50803_40016,,70595.16,4.97,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24068507,875,-,*,-,-,GL50803_32419,,62071.42,5.07,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24070011,876,-,-,*,-,GL50803_8405,,47608.83,9.65,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24062702,879,-,*,-,-,GL50803_90418,,109770.37,8.73,1,0,0,0,0,0,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0
24062703,882,-,*,-,-,GL50803_5919,,58106.14,5.56,1,0,0,0,0,0,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0
24067830,884,-,-,*,-,GL50803_7843,,21922.86,4.91,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24068960,890,*,-,-,-,GL50803_11099,,98296.23,4.92,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24062713,894,*,*,*,-,GL50803_8058,,64518.48,6.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,0,0,0,0,0
24067849,898,*,*,-,-,GL50803_6026,,20708.37,6.24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
23985911,902,*,-,-,-,GL50803_10810,,32374.72,9.75,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065680,903,*,*,-,-,GL50803_114636,,86941.76,8.79,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
24068976,904,-,*,-,-,GL50803_14855,,242262.42,7.09,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24066736,907,-,-,*,-,GL50803_41927,,19260.2,7,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24065689,911,-,-,*,-,GL50803_5489,,61330.41,5.64,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24067053,913,-,*,-,-,GL50803_6081,,132436.77,5.55,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24067420,914,-,-,*,-,GL50803_13890,,37620.89,5.35,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24067819,915,*,-,-,-,GL50803_9492,,107419.86,4.67,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067424,916,-,-,*,-,GL50803_16663,,32832.2,6.09,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24068944,918,-,*,-,-,GL50803_39483,,15470.7,9.3,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24067812,920,*,-,*,-,GL50803_7611,,7907.77,4.49,1,1,1,1,2,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24067816,921,*,-,-,-,GL50803_13360,,52639.46,5.75,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065698,925,-,-,*,-,GL50803_15329,,145192.06,4.95,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24067413,933,*,*,-,-,GL50803_11965,,24327.18,8.81,1,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24068957,934,-,*,-,-,GL50803_24818,,267298.16,5.87,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24068959,939,*,*,-,-,GL50803_89887,,83690.63,9.26,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24067828,941,-,*,*,-,GL50803_3746,,118953.07,5.15,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
24066753,942,*,*,-,-,GL50803_21330,,96766.86,8.58,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24066754,943,*,-,-,-,GL50803_4606,,24723.49,5.22,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24066756,945,-,-,*,*,GL50803_3985,,50518.32,8.86,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,1,1,1,1,7
24065397,949,-,-,*,-,GL50803_32741,,126284.22,6.1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24067403,955,-,*,-,-,GL50803_2305,,68440.01,5.95,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24070469,958,*,*,*,*,GL50803_91844,,9020.45,10.37,1,1,1,1,2,2,1,1,1,3,3,1,1,1,1,2,1,1,1,2,14
24067809,961,*,*,-,-,GL50803_15085,,39927.87,4.98,1,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24064184,963,*,-,*,-,GL50803_7009,,28355.54,5.59,1,1,1,1,1,1,0,0,0,0,0,1,1,1,4,8,0,0,0,0,0
24067805,967,*,-,-,-,GL50803_14509,,94095.69,6.01,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070466,969,*,*,-,-,GL50803_17278,,33669.35,4.74,1,1,1,1,3,3,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0
24067801,970,-,*,-,-,GL50803_13668,,39406.47,5.13,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24067002,981,*,-,*,-,GL50803_10299,,24565.79,5.11,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24067005,985,*,*,-,-,GL50803_17134,,90310.26,6.51,1,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
24067004,986,*,-,-,-,GL50803_7082,,9673.13,8.71,1,1,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067003,988,-,-,*,-,GL50803_5632,,34357.33,5.63,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24013781,989,*,-,-,-,GL50803_17146,,151847.11,5.87,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070499,990,-,-,*,-,GL50803_5012,,42013.77,7.67,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24064997,991,*,-,*,-,GL50803_33022,,28434.6,7.12,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24064994,992,-,-,*,-,GL50803_17231,,111470.72,5.74,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24064992,993,*,-,-,-,GL50803_8204,,48623.88,6.24,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064991,995,-,*,-,-,GL50803_8195,,92137.55,5.88,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24068993,996,*,*,-,-,"GL50803_120293,GL50803_120294",,12335.4,6.82,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24070489,998,*,*,*,*,GL50803_29252,,23745.79,9.79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,7
24067331,1006,*,-,-,-,GL50803_10765,,78046.43,5.79,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064894,1011,*,*,-,-,GL50803_95563,,160598.88,9.1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24066503,1015,*,-,-,-,GL50803_16369,,50665.21,5.22,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063807,1025,-,-,*,-,GL50803_3951,,31887.16,4.74,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24067368,1029,-,*,-,-,GL50803_115138,,267519.7,5.63,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
