ProteinID,ProteinGroupID,PROTINFER(ID_24332),PROTINFER(ID_24331),PROTINFER(ID_24330),PROTINFER(ID_24329),Fasta ID,CommonName,Mol.Wt.,pI,NumSeq,#Seq(ID_24332),#Ion(ID_24332),#U.Ion(ID_24332),SC(ID_24332),SC_Norm(ID_24332),#Seq(ID_24331),#Ion(ID_24331),#U.Ion(ID_24331),SC(ID_24331),SC_Norm(ID_24331),#Seq(ID_24330),#Ion(ID_24330),#U.Ion(ID_24330),SC(ID_24330),SC_Norm(ID_24330),#Seq(ID_24329),#Ion(ID_24329),#U.Ion(ID_24329),SC(ID_24329),SC_Norm(ID_24329)
24008369,422,-,-,*,-,GL50803_16548,,27404.21,6.13,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0
24069202,423,-,-,*,-,GL50803_14158,,102519.16,7.56,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24064157,424,*,-,*,-,GL50803_112059,,63315.39,6.4,1,1,1,1,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
23990161,425,*,-,-,-,GL50803_19230,,16066.71,10.12,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24055866,426,-,-,*,-,GL50803_91463,,37668.38,5.53,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24012621,427,*,-,*,-,GL50803_16502,,54202.38,6.79,1,1,1,1,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24064159,430,*,*,*,*,GL50803_34850,,8425.29,9.4,1,1,1,1,3,3,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3
24021386,432,-,-,*,-,GL50803_89845,,100378.6,5.44,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24065389,438,-,-,*,-,GL50803_8189,,50496.45,4.8,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065384,441,-,-,-,*,GL50803_24009,,46683.69,7.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24067496,442,*,-,*,-,GL50803_5749,,75898.69,6.16,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065372,450,-,-,*,*,GL50803_17092,,243634.23,7.21,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24044066,452,-,-,*,-,GL50803_8381,,69840.79,5.49,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24017296,458,*,-,-,-,GL50803_17312,,73187.84,6.95,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065328,461,-,-,*,-,GL50803_6590,,42109.87,6.9,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
23982584,465,-,-,-,*,GL50803_17378,,232697.2,6.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24067484,473,-,*,-,*,GL50803_8361,,58027.47,9.03,1,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,1,1,1,1,3
24067454,482,*,-,-,-,GL50803_24043,,121866.75,5.48,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064128,483,-,*,*,*,GL50803_14607,,93948.05,9.16,1,0,0,0,0,0,1,1,1,2,9,1,1,1,2,2,1,1,1,2,5
24065341,488,-,-,*,-,GL50803_13962,,53770.49,5.64,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24064124,490,-,*,-,-,GL50803_16966,,513001.53,6.46,1,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0
24063004,491,-,-,-,*,GL50803_15154,,23572.29,9.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24067468,495,*,*,-,-,GL50803_10744,,121993.2,5.28,1,1,1,1,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0
24067463,498,-,-,*,-,GL50803_17567,,66028.29,5.94,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24063010,505,*,-,-,-,GL50803_3117,,102728.22,7.61,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069286,506,*,-,-,-,GL50803_5648,,99629.76,9.26,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069282,508,*,-,*,-,GL50803_7578,,19202.84,4.5,1,1,2,2,3,3,0,0,0,0,0,1,1,1,4,4,0,0,0,0,0
24020246,509,*,-,*,-,GL50803_5784,,120600.8,6.33,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24068565,518,*,-,*,-,GL50803_14364,,69903.81,5.93,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24069692,522,*,-,*,-,GL50803_11692,,117039.47,5.09,1,1,1,1,3,3,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24069690,523,-,-,*,-,GL50803_9116,,42241.17,7.59,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24063024,526,*,-,-,-,GL50803_37907,,12881.94,9.19,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069292,528,-,-,-,*,GL50803_114815,,63018.27,4.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24069676,530,*,-,-,-,GL50803_29436,,138008.1,8.64,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24066409,535,*,-,-,-,GL50803_16226,,108516.31,8.08,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063028,536,-,-,*,-,GL50803_7652,,42228.06,5.38,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063030,539,-,-,*,-,GL50803_112932,,31457.98,6.25,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24068546,544,-,-,*,-,GL50803_4789,,60279.64,6.35,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063044,550,-,-,*,-,GL50803_14636,,93093.29,6.16,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24068555,551,-,-,*,-,GL50803_6422,,97474.85,5.56,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063930,552,-,-,*,-,GL50803_14696,,34974.65,4.89,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066428,554,-,-,*,-,GL50803_112787,,207008.9,5.96,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063937,559,*,*,-,*,GL50803_3036,,14801.08,6.05,1,1,1,1,1,1,1,1,1,1,5,0,0,0,0,0,1,1,1,1,3
24069645,561,*,-,*,-,GL50803_16996,,45982.2,8.62,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24069642,562,*,-,-,-,GL50803_41472,,59855.92,5.12,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063051,566,-,-,*,-,GL50803_5890,,12035.63,6.06,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24069238,570,-,-,*,-,GL50803_4059,,31647.44,5.55,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24069250,578,-,-,*,-,GL50803_5069,,66950.48,6.47,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063063,581,-,-,*,-,GL50803_13133,,59796.5,9.12,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24069244,584,*,*,*,*,GL50803_15958,,116725.59,5.92,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,2,1,1,1,1,3
24069663,586,-,-,*,*,GL50803_16915,,84079.27,8,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,2,5
24063982,587,*,-,-,-,GL50803_9835,,43511.41,4.75,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069661,588,-,-,*,-,GL50803_24590,,106910.15,5.35,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063984,590,-,-,*,-,GL50803_14107,,121917.4,6.17,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24068586,593,*,-,*,-,GL50803_16307,,100027.36,4.94,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063989,595,-,-,-,*,GL50803_8524,,47142.1,5.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24063075,599,-,-,-,*,GL50803_15956,,67206.73,5.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5
24069264,602,-,-,*,-,GL50803_16791,,43351.36,4.95,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065706,603,-,-,*,*,GL50803_16935,,93683.52,6.77,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24065700,607,*,-,*,-,GL50803_11044,,24491.53,5.35,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24026925,609,-,-,-,*,GL50803_11712,,135244.95,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24068598,611,-,-,*,-,GL50803_90665,,129585.09,4.84,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24055880,617,-,-,-,*,GL50803_18471,,16553.16,10.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24069272,627,-,-,-,*,GL50803_19237,,13304.24,9.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5
"2,407,042,224,069,430",628,*g,-,-,-,"GL50803_115571,GL50803_115572",,"87052.97,279520.1","8.4,7.59",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069274,629,-,-,*,-,GL50803_7790,,16670.41,4.8,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066470,631,-,-,*,-,GL50803_4820,,17869.37,5.52,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24059017,632,-,-,-,*,GL50803_11621,,55327.88,9.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24063093,633,*,-,*,*,GL50803_13930,,20396.5,5.72,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,1,1,1,1,3
24070430,636,-,-,*,-,GL50803_11677,,25204.52,4.52,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062780,642,-,-,*,-,GL50803_37161,,109721.9,6.23,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062781,644,*,-,-,-,GL50803_32786,,67567.5,5.35,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24062786,646,*,-,-,-,GL50803_20802,,21574.13,6.7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24062790,661,-,-,*,-,GL50803_8228,,144927.81,5.97,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063099,662,-,*,*,*,GL50803_2661,,10357.55,5.79,1,0,0,0,0,0,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3
24070428,663,-,-,*,-,GL50803_15364,,158125.97,5.43,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062798,668,*,-,*,-,GL50803_16761,,87012.99,9.34,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070452,670,*,-,*,*,GL50803_2382,,104702.45,6.37,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24065617,673,-,-,*,*,GL50803_16156,,21162.29,5.89,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,5
24063890,674,-,-,*,-,GL50803_15953,,124799.78,7.41,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070458,681,*,-,*,-,GL50803_2777,,15658.01,6.81,1,1,1,1,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063895,683,-,-,*,-,GL50803_7966,,63896.94,5.49,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070440,686,-,-,*,-,GL50803_2007,,29448.96,5.33,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065621,688,-,-,*,*,GL50803_3531,,41138.54,6.2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24065624,689,*,-,*,-,GL50803_13981,,123102.16,6.33,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062770,694,*,-,-,-,GL50803_11867,,47841.7,5.73,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24019953,695,*,-,*,-,GL50803_24636,,34755.59,6.76,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062778,701,*,-,*,-,GL50803_15216,,114607.15,6.84,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070447,704,*,-,-,-,GL50803_8427,,38978.37,8.53,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069620,705,*,-,-,-,GL50803_14098,,86177.19,6.91,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067068,708,*,-,*,-,GL50803_15602,,14404.83,6.12,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24062749,712,-,-,*,-,GL50803_32254,,18769.79,11.01,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24068534,715,*,-,-,*,GL50803_16365,,136340.64,6.33,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24065647,723,-,-,*,-,GL50803_4357,,72300.76,9.76,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063502,726,-,-,*,-,GL50803_16863,,76047.99,6.95,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066776,728,*,-,*,-,GL50803_14569,,65887.12,6.58,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24066774,731,-,-,*,*,GL50803_23602,,64868.97,6.1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24068938,732,-,-,-,*,GL50803_14869,,22696.51,10.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
"2,407,050,324,069,800",738,-,-,-,*g,"GL50803_5144,GL50803_103944",,"8605.78,95654.16","5.11,5.45",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24068529,740,-,-,*,-,GL50803_16234,,20498.94,6.95,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067060,744,-,-,*,-,GL50803_13875,,114293.07,7.4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066788,746,-,-,*,-,GL50803_17579,,59905.54,5.75,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065654,747,-,*,-,-,GL50803_9007,,204671.8,6.08,1,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0
24063516,748,-,-,*,-,GL50803_6007,,113220.28,6.29,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067854,752,-,-,*,-,GL50803_17139,,69909.99,6.9,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24070411,753,-,-,*,-,GL50803_137705,,60292.27,5.74,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070413,756,-,-,*,-,GL50803_3957,,82021.85,9.15,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24066784,758,-,-,*,-,GL50803_113971,,53540.96,5.67,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062725,761,-,-,*,-,GL50803_40521,,31736.44,8.17,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062728,763,-,-,*,-,GL50803_16013,,59930.49,7.12,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062720,771,*,-,*,-,GL50803_7414,,40625.04,5.46,1,1,1,1,3,3,0,0,0,0,0,1,1,1,5,5,0,0,0,0,0
24070004,772,-,-,*,-,GL50803_10027,,28142.46,9.95,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070003,774,-,-,*,-,GL50803_13999,,71952.06,9.06,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24068515,775,-,*,-,-,GL50803_96605,,365498.3,8.43,1,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0
24068514,777,-,-,*,-,GL50803_15101,,34646.54,6.98,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24068518,779,*,-,-,-,GL50803_16264,,115261.14,6.67,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067861,786,-,-,*,-,GL50803_14213,,32979.95,6.13,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070401,788,-,-,*,-,GL50803_16914,,165058.16,6.48,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24068911,789,-,-,*,-,GL50803_10530,,17885.2,8.98,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067866,791,*,-,*,-,GL50803_4538,,7326.43,5.11,1,1,1,1,2,2,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24068913,793,-,-,-,*,GL50803_10527,,35408.82,9.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5
24066795,798,-,-,*,-,GL50803_94927,,115113.38,7.3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066794,800,*,-,-,-,GL50803_24512,,28752.63,4.97,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068919,801,*,-,-,-,GL50803_16910,,48417.08,8.18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070016,807,-,-,*,-,GL50803_39904,,85621.88,5.25,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067085,809,*,-,-,-,GL50803_40016,,70595.16,4.97,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068131,811,-,-,*,-,GL50803_93127,,15465.36,9.5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
569792,812,-,*,-,*,sp|KRHB2_HUMAN|,KRT82,56682.79,6.4,1,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,1,1,1,2,5
24067443,815,-,-,*,-,GL50803_17126,,34943.74,9.46,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065671,819,-,-,-,*,GL50803_7988,,44216.9,7.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5
24067029,820,-,-,*,-,GL50803_17561,,35420.65,8.84,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0
24065686,832,-,-,*,-,GL50803_17308,,58078.59,5.78,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065685,833,*,-,-,-,GL50803_95530,,172274.08,5.35,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067018,837,-,-,*,-,GL50803_1383,,15303.45,4.9,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
23985911,838,*,-,*,-,GL50803_10810,,32374.72,9.75,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24068976,839,-,-,*,-,GL50803_14855,,242262.42,7.09,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066736,841,*,-,*,-,GL50803_41927,,19260.2,7,1,1,1,1,3,3,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0
24067053,847,*,-,-,*,GL50803_6081,,132436.77,5.55,1,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0,1,1,1,3,8
24067819,848,*,-,-,-,GL50803_9492,,107419.86,4.67,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067812,852,-,-,*,-,GL50803_7611,,7907.77,4.49,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0
24065697,853,-,-,*,-,GL50803_13215,,70897.65,9.31,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065696,854,-,-,*,-,GL50803_15089,,25517.01,5.04,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065698,857,-,-,*,-,GL50803_15329,,145192.06,4.95,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067413,865,*,-,-,-,GL50803_11965,,24327.18,8.81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067412,866,-,-,*,-,GL50803_86815,,134869.77,4.89,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24068959,871,-,-,*,-,GL50803_89887,,83690.63,9.26,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24068958,872,-,-,*,-,GL50803_35428,,139226.34,6.92,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067828,873,*,-,-,-,GL50803_3746,,118953.07,5.15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24066753,874,-,-,*,-,GL50803_21330,,96766.86,8.58,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066754,875,-,-,*,-,GL50803_4606,,24723.49,5.22,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0
24066757,877,-,*,-,*,GL50803_7679,,78496.22,5.15,1,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,1,1,1,1,3
24017723,882,*,-,*,-,GL50803_102728,,68103.04,5.53,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24065395,884,-,-,*,-,GL50803_7807,,59785.2,7.58,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24051942,886,-,-,-,*,GL50803_17232,,76553.85,4.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24067800,897,-,-,-,*,GL50803_13667,,56910.79,7.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24070466,899,*,-,*,-,GL50803_17278,,33669.35,4.74,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066702,909,*,-,*,-,GL50803_10762,,55266.29,7.24,1,1,1,1,4,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066706,913,*,-,-,-,GL50803_15041,,25144.83,5.55,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24013781,916,-,-,*,-,GL50803_17146,,151847.11,5.87,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070499,917,-,-,*,-,GL50803_5012,,42013.77,7.67,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"2,406,901,124,066,980",918,-,-,*g,-,"GL50803_137679,GL50803_40283",,"39708.48,29423.75","4.77,5.1",1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24064994,919,-,-,*,-,GL50803_17231,,111470.72,5.74,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24068993,921,*,-,-,-,"GL50803_120293,GL50803_120294",,12335.4,6.82,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070480,922,-,-,*,-,GL50803_23767,,54461.46,5.93,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070488,924,*,-,-,-,GL50803_10606,,29114.74,5.23,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070484,927,-,-,*,-,GL50803_10609,,46981.07,6.95,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066518,931,*,-,*,-,GL50803_31998,,93921.64,6.26,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067331,934,*,-,-,*,GL50803_10765,,78046.43,5.79,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24064892,938,*,-,-,-,GL50803_6928,,45750.73,6.67,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24005766,940,-,-,-,*,GL50803_102034,,108209.21,5.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
24066508,941,-,-,*,-,GL50803_11287,,12853.03,5.88,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066501,942,-,*,-,*,GL50803_7871,,10915.37,9.3,1,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,1,1,1,1,3
24063802,946,-,-,*,-,GL50803_89050,,229113.42,7.77,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
"2,406,244,324,064,000",949,*g,-,-,-,"GL50803_103540,GL50803_15265",,"32191.47,32131.42","5.01,5.01",1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063809,952,*,-,-,-,GL50803_14997,,93209.97,7.85,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063807,953,-,-,*,-,GL50803_3951,,31887.16,4.74,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063805,956,*,-,-,-,GL50803_10801,,120522.67,8.74,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064878,957,-,-,*,-,GL50803_5437,,118264.86,5.77,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24064877,958,*,-,-,-,GL50803_4622,,65397.55,5.78,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067365,960,*,-,*,-,GL50803_15455,,27023.32,8.59,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067368,961,*,-,-,-,GL50803_115138,,267519.7,5.63,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069595,962,*,-,*,-,GL50803_32681,,273997.06,5.72,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24064865,964,*,-,*,*,GL50803_95908,,423538.2,6.52,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
